metG_2	NC_000913.3	94.858	2081	107	0	20	2100	2194253	2196333	0.0	3271	562
cyoE	NC_000913.3	98.990	891	9	0	1	891	447705	446815	0.0	1567	562
cyoD	NC_000913.3	99.697	330	1	0	1	330	448046	447717	1.77e-169	591	562
cyoC	NC_000913.3	99.187	615	5	0	1	615	448660	448046	0.0	1087	562
cyoB	NC_000913.3	99.498	1992	10	0	1	1992	450641	448650	0.0	3548	562
cyoA	NC_000913.3	99.051	948	9	0	1	948	451610	450663	0.0	1670	562
ampG	NC_000913.3	98.238	1476	26	0	1	1476	453545	452070	0.0	2545	562
yajG	NC_000913.3	99.136	579	5	0	1	579	454167	453589	0.0	1022	562
bolA	NC_000913.3	100.000	315	0	0	1	315	454475	454789	5.51e-163	569	562
tig	NC_000913.3	99.692	1299	4	0	1	1299	455133	456431	0.0	2325	562
clpP	NC_000913.3	99.679	624	2	0	1	624	456677	457300	0.0	1117	562
clpX	NC_000913.3	98.353	1275	21	0	1	1275	457426	458700	0.0	2205	562
lon	NC_000913.3	99.448	2355	13	0	1	2355	458888	461242	0.0	4189	562
hupB	NC_000913.3	100.000	273	0	0	1	273	461451	461723	2.98e-140	493	562
ppiD	NC_000913.3	99.252	1872	14	0	1	1872	461915	463786	0.0	3314	562
ybaV	NC_000913.3	99.194	372	3	0	1	372	463937	464308	0.0	658	562
fadM	NC_000913.3	100.000	399	0	0	1	399	464402	464800	0.0	720	562
queC	NC_000913.3	97.989	696	14	0	1	696	465547	464852	0.0	1193	562
ybaE	NC_000913.3	98.413	1701	27	0	1	1701	467312	465612	0.0	2947	562
cof	NC_000913.3	99.267	819	6	0	1	819	467412	468230	0.0	1451	562
decR	NC_000913.3	99.782	459	1	0	1	459	468383	468841	0.0	824	562
mdlA	NC_000913.3	98.477	1773	27	0	1	1773	468871	470643	0.0	3076	562
mdlB	NC_000913.3	97.868	1782	38	0	1	1782	470636	472417	0.0	3043	562
glnB	NC_000913.3	99.705	339	1	0	1	339	472598	472936	2.37e-174	608	562
amtB	NC_000913.3	98.213	1287	23	0	1	1287	472966	474252	0.0	2218	562
tesB	NC_000913.3	99.071	861	8	0	1	861	475161	474301	0.0	1517	562
ybaY	NC_000913.3	98.255	573	10	0	1	573	475379	475951	0.0	989	562
atl	NC_000913.3	100.000	312	0	0	1	312	476293	475982	2.32e-161	563	562
group_4685	NC_000913.3	100.000	354	0	0	1	354	476672	477025	0.0	639	562
pdeB	NC_000913.3	99.355	1551	10	0	1	1551	478617	477067	0.0	2753	562
ylaC	NC_000913.3	100.000	471	0	0	1	471	479251	478781	0.0	850	562
maa	NC_000913.3	100.000	552	0	0	1	552	479918	479367	0.0	996	562
hha	NC_000913.3	99.543	219	1	0	1	219	480308	480090	2.05e-109	391	562
