tip	date	distance	residual
ESC_IA0016AA_AS	2013.5	0.00417532824412726	8.673617379884035E-19
AncientEcoli	1585.8849315068494	0.0026406104558727396	-1.0748284609682704E-5
ESC_AA9618AA_AS	2009.7074200913244	0.0033558441558727403	-8.059677822428411E-4
ESC_VA4573AA_AS	2018.5	0.0034256495558727396	-7.674980965954722E-4
ESC_CA2237AA_AS	2009.5375570776257	0.004784436655872739	6.232300894377825E-4
ESC_LA1184AA_AS	2017.0383561643835	0.00507248545587274	8.845469290757052E-4
ESC_TB9875AA_AS	2014.5	0.00511622635587274	9.373342300772903E-4
ESC_DB2295AA_AS	2016.5	0.0046900032558727395	5.039833667409089E-4
ESC_ZA5349AA_AS	2015.7896118721462	0.00428958155587274	1.0609340596706793E-4
ESC_ZA5848AA_AS	2015.8745433789954	0.0044553462558727394	2.7155542012675515E-4
ESC_ZA5946AA_AS	2016.5389344262296	0.00427223855587274	8.607990905300754E-5
ESC_VA5952AA_AS	2018.5	0.00438466505587274	1.915174034045281E-4
ESC_FB5265AA_AS	2019.5375570776257	0.00414969865587274	-4.714672724412394E-5
ESC_NB3559AA_AS	2019.5	0.00414969865587274	-4.701287826366224E-5
ESC_IB6922AA_AS	2020.120218579235	0.0038721045558727397	-3.268173638884698E-4
ESC_IB6959AA_AS	2020.120218579235	0.00388977095587274	-3.0915096388846926E-4
ESC_IB6961AA_AS	2020.120218579235	0.00394166375587274	-2.5725816388846943E-4
ESC_IB6958AA_AS	2020.120218579235	0.0039157574558727395	-2.8316446388847E-4
ESC_LB5207AA_AS	2020.120218579235	0.00390692995587274	-2.9199196388846917E-4
ESC_NB8750AA_AS	2004.5	0.00388043705587274	-2.628162532408024E-4
ESC_VA1010AA_AS	2018.9178082191781	0.00387003315587274	-3.2460351564861985E-4
ESC_SA9272AA_AS	2018.5	0.00432298335587274	1.2983570340452822E-4
