tip	date	distance	residual
CladeI	2015.9041095890411	0.07280114408643053	0.03243654187831095
562.13746	2014.5	0.04081745858643053	4.749817279586094E-4
562.33466	2018.2191780821918	0.04301032898643052	0.002609246933526023
562.45395	2015.5	0.04080291178643053	4.446773618680816E-4
562.53978	2018.531506849315	0.04084991958643053	4.439159923361122E-4
562.13775	2014.5	0.04273944328643052	0.0023969664279585995
562.7257	2012.2868852459017	0.041398018686430525	0.0010904151299622328
562.39506	2016.5	0.04289642188643052	0.002522429895777549
562.19202	2002.5	0.041396515186430526	0.0012431291210449405
577675.3	1989.5	0.041412472286430524	0.0014639345802217943
562.22326	2014.572602739726	0.04309293608643053	0.002749315185489022
562.29091	2014.8745433789954	0.04057961718643052	2.3123843591030951E-4
562.50817	2013.6	0.03885454668643053	-0.0014737483625599165
2491679.3	2012.7295081967213	0.043145188786430526	0.0028306105695615064
562.28990	2016.7903005464482	0.04223648148643053	0.0018579150657307766
562.16426	2017.3013698630136	0.03974166178643053	-6.449578428018368E-4
562.13748	2014.5	0.040178496086430524	-1.6398077204139716E-4
562.29114	2013.0416666666667	0.03988868488643053	-4.3081218815937267E-4
562.13738	2014.5	0.04779329448643052	0.0074508176279586
562.50548	2016.5819672131147	0.04258987248643052	0.0022145888919996373
562.28692	2014.4553652968036	0.039870103086430526	-4.716704377558459E-4
1038927.31	2009.5	0.040430703486430526	1.6701445841124651E-4
562.20517	2009.5	0.04043322938643053	1.6954035841124787E-4
O104	2011.5	0.04043322938643053	1.3802522623019425E-4
562.10826	2011.6054794520549	0.03928892138643053	-0.0010079448732067536
562.28721	2000.5	0.03958236698643053	-5.395039467740032E-4
1055541.4	2009.7896118721462	0.04093036628643053	6.621136801953018E-4
155864.210	2016.9289617486338	0.04008323908643052	-2.9751229732685736E-4
562.13740	2014.5	0.040999961186430525	6.574843279586046E-4
562.45396	2015.5	0.041059864686430525	7.016302618680775E-4
562.13771	2014.5	0.040138438886430525	-2.0403797204139595E-4
562.13773	2014.5	0.04006927538643053	-2.732014720413928E-4
562.46200	2017.6219178082192	0.04217281548643052	0.0017811448017663947
562.29105	2005.5375570776257	0.03956662608643052	-6.346244853595029E-4
562.53934	2019.495890410959	0.042321896986430525	0.0019006970546268862
562.28699	2013.7896118721462	0.04049354348643053	1.622606158331874E-4
562.29137	2014.622488584475	0.03913097988643052	-0.0012134270940065972
562.19193	2006.2164383561644	0.03602247438643053	-0.004189473701973687
562.39131	2009.7506849315068	0.03752600968643053	-0.0027416295259648713
562.52722	2015.5	0.039676353486430525	-6.818809381319221E-4
562.29132	2013.3704337899544	0.03985034968643053	-4.7432795783296927E-4
562.12824	2004.5	0.039057554286430526	-0.0011273469111361192
562.29124	2013.9567351598175	0.04026905108643053	-6.486524041755815E-5
562.29125	2013.8745433789954	0.04013942688643053	-1.931942979991469E-4
562.7956	2012.5	0.038627783886430525	-0.001683177839860342
ShigellaboydiiSb227	2005.5	0.04736431088643052	0.0071636521227733466
Shigellaflexneria2a301	2002.5	0.05379571888643052	0.013642332821044933
ShigellasonneiSs046	2005.5	0.04695861188643052	0.006757953122773344
991915.7	2003.5	0.03756467408643053	-0.00260446954504559
562.13749	2014.5	0.03502678008643053	-0.005315696772041391
562.33779	2012.4972677595629	0.03672392618643053	-0.0035869924864010763
331112.6	1978.5	0.03815384258643052	-0.0016213618927824053
562.39129	1974.5	0.03862409368643052	-0.0010880805284202918
562.13752	2014.5	0.03900810588643053	-0.0013343709720413932
562.39130	2012.0081967213114	0.04197997378643052	0.0016767616828071291
562.13780	2014.5	0.03645848398643053	-0.0038839928720413933
562.55296	2018.2465753424658	0.036718365086430525	-0.003683148680613438
562.53935	2019.495890410959	0.03765327108643053	-0.0027679288453731077
562.15201	2012.5	0.03562780878643053	-0.004683152939860338
562.54031	2016.5	0.03418008008643053	-0.006193911904222443
562.34087	2017.622488584475	0.033992991286430525	-0.006398688392278175
562.50213	2004.7903005464482	0.03344180158643053	-0.006747674041182886
562.30373	2016.5	0.03316260948643053	-0.007211382504222444
562.50216	2013.622488584475	0.03308576898643053	-0.007242880427916064
562.46198	2017.5671232876712	0.03709136638643053	-0.0032994408699546646
562.55235	2019.0416666666667	0.03517074378643053	-0.005243298684702538
562.14016	2015.8745433789954	0.03221507058643053	-0.008149065730180212
562.28149	2013.0849315068492	0.03346044618643053	-0.006859732636737947
562.28209	2015.5	0.03222805258643053	-0.008130181838131918
AncientChromosome	1585.8849315068494	0.03319395898643053	-3.94587602864524E-4
562.39137	2010.2191780821918	0.03255888538643053	-0.0077161361377497475
562.46199	2017.5369863013698	0.03570520988643053	-0.004685122484401255
562.13552	2013.5	0.03727898958643053	-0.0030477297059508662
562.17710	2007.6438356164383	0.038009374386430525	-0.002225066008639899
562.50219	2004.7903005464482	0.03999791018643053	-1.9156544118288654E-4
